"","Ind","house","age","sex","income"
"1728","ind2553","2035","55-59","m",NA
"1729","ind2554","1736","55-59","m","$45,000 to $49,999"
"1730","ind2555","1558","55-59","m","$35,000 to $39,999"
"1731","ind2556","2017","55-59","m","$100,000 to $124,999"
"1732","ind2557","1301","55-59","m","$10,000 to $14,999"
"1733","ind2558","1903","55-59","m","$60,000 to $74,999"
"1734","ind2559","2099","55-59","m",NA
"1735","ind256","1762","55-59","m","$50,000 to $59,999"
"1736","ind2560","1348","55-59","m","$10,000 to $14,999"
"1737","ind2561","1665","55-59","m","$40,000 to $44,999"
"1738","ind2562",NA,"55-59","m",NA
"1739","ind2563","2092","55-59","m",NA
"1740","ind2564",NA,"55-59","m",NA
"1741","ind2565","1794","55-59","m","$50,000 to $59,999"
"1742","ind2566","1927","55-59","m","$60,000 to $74,999"
"1743","ind2567","1107","55-59","m","Less than $10,000"
"1744","ind2568","1563","55-59","m","$35,000 to $39,999"
"1745","ind2569","1785","55-59","m","$50,000 to $59,999"
"1746","ind257","1395","55-59","m","$25,000 to $29,999"
"1747","ind2570",NA,"55-59","m",NA
"1748","ind2571","70","55-59","m","$150,000 to $199,999"
"1749","ind2572","71","55-59","m","$150,000 to $199,999"
"1750","ind2573","1162","55-59","m","Less than $10,000"
"1751","ind2574","1471","55-59","m","$30,000 to $34,999"
"1752","ind2575","1457","55-59","m","$25,000 to $29,999"
"1753","ind2576","2080","55-59","m",NA
"1754","ind2577","2020","55-59","m","$100,000 to $124,999"
"1755","ind2578","1278","55-59","m","$10,000 to $14,999"
"1756","ind2579","2030","55-59","m","$10,000 to $14,999"
"1757","ind258","1155","55-59","m","Less than $10,000"
"1758","ind2580","1147","55-59","m","Less than $10,000"
"1759","ind2581","1306","55-59","m","$10,000 to $14,999"
"1760","ind2582","1089","55-59","m","Less than $10,000"
"1761","ind2583","2011","55-59","m","$75,000 to $99,999"
"1762","ind2584","1982","55-59","m","$75,000 to $99,999"
"1763","ind2585","2102","55-59","m",NA
"1764","ind2586","1126","55-59","m","Less than $10,000"
"1765","ind2587","1691","55-59","m","$45,000 to $49,999"
"1766","ind2588","2101","55-59","m",NA
"1767","ind2589","1734","55-59","m","$45,000 to $49,999"
"1768","ind259","2014","55-59","m","$75,000 to $99,999"
"1769","ind2590","1272","55-59","m","$10,000 to $14,999"
"1770","ind2591","1790","55-59","m","$50,000 to $59,999"
"1771","ind2592","2030","55-59","m","$10,000 to $14,999"
"1772","ind2593","2079","55-59","m",NA
"1773","ind2594",NA,"55-59","m",NA
"1774","ind2595","72","55-59","m","$150,000 to $199,999"
"1775","ind2596","1742","55-59","m","$45,000 to $49,999"
"1776","ind2597","1400","55-59","m","$25,000 to $29,999"
"1777","ind2598","1745","55-59","m","$50,000 to $59,999"
"1778","ind2599","1988","55-59","m","$75,000 to $99,999"
"1779","ind26",NA,"55-59","m",NA
"1780","ind260","1914","55-59","m","$60,000 to $74,999"
"1781","ind2600","1606","55-59","m","$35,000 to $39,999"
"1782","ind2601","1999","55-59","m","$75,000 to $99,999"
"1783","ind2602","1899","55-59","m","$60,000 to $74,999"
"1784","ind2603","2096","55-59","m",NA
"1785","ind2604","1995","55-59","m","$75,000 to $99,999"
"1786","ind2605","1145","55-59","m","Less than $10,000"
"1787","ind2606","34","55-59","m","$100,000 to $124,999"
"1788","ind2607","1978","55-59","m","$75,000 to $99,999"
"1789","ind2608","1536","55-59","m","$30,000 to $34,999"
"1790","ind2609","1428","55-59","m","$25,000 to $29,999"
"1791","ind261","1221","55-59","m","Less than $10,000"
"1792","ind2610","1703","55-59","m","$45,000 to $49,999"
"1793","ind2611","1789","55-59","m","$50,000 to $59,999"
"1794","ind2612","1178","55-59","m","Less than $10,000"
"1795","ind2613","31","55-59","m","$100,000 to $124,999"
"1796","ind2614","1719","55-59","m","$45,000 to $49,999"
"1797","ind2615","2077","55-59","m",NA
"1798","ind2616","1855","55-59","m","$50,000 to $59,999"
"1799","ind2617",NA,"55-59","m",NA
"1800","ind2618","1958","55-59","m","$60,000 to $74,999"
"1801","ind2619","1345","55-59","m","$10,000 to $14,999"
"1802","ind262","2102","55-59","m",NA
"1803","ind2620","2030","55-59","m","$10,000 to $14,999"
"1804","ind2621","1912","55-59","m","$60,000 to $74,999"
"1805","ind2622","1175","55-59","m","Less than $10,000"
"1806","ind2623","1672","55-59","m","$40,000 to $44,999"
"1807","ind2624","1581","55-59","m","$35,000 to $39,999"
"1808","ind2625","1551","55-59","m","$30,000 to $34,999"
"1809","ind2626","2088","55-59","m",NA
"1810","ind2627","1704","55-59","m","$45,000 to $49,999"
"1811","ind2628",NA,"55-59","m",NA
"1812","ind2629","1079","55-59","m","Less than $10,000"
"1813","ind263",NA,"55-59","m",NA
"1814","ind2630","1374","55-59","m","$25,000 to $29,999"
"1815","ind2631","2099","55-59","m",NA
"1816","ind2632","1966","55-59","m","$60,000 to $74,999"
"1817","ind2633","84","55-59","m","$150,000 to $199,999"
"1818","ind2634","1679","55-59","m","$40,000 to $44,999"
"1819","ind2635","1957","55-59","m","$60,000 to $74,999"
"1820","ind2636","2030","55-59","m","$10,000 to $14,999"
"1821","ind2637","1510","55-59","m","$30,000 to $34,999"
"1822","ind2638","1346","55-59","m","$10,000 to $14,999"
"1823","ind2639",NA,"55-59","m",NA
"1824","ind264","1755","55-59","m","$50,000 to $59,999"
"1825","ind2640",NA,"55-59","m",NA
"1826","ind2641","1998","55-59","m","$75,000 to $99,999"
"1827","ind2642","1796","55-59","m","$50,000 to $59,999"
"1828","ind2643","1237","55-59","m","$10,000 to $14,999"
"1829","ind2644",NA,"55-59","m",NA
"1830","ind2645","2090","55-59","m",NA
"1831","ind2646","1985","55-59","m","$75,000 to $99,999"
"1832","ind2647","1871","55-59","m","$60,000 to $74,999"
"1833","ind2648","38","55-59","m","$100,000 to $124,999"
"1834","ind2649","1373","55-59","m","$25,000 to $29,999"
"1835","ind265","1846","55-59","m","$50,000 to $59,999"
"1836","ind2650","1294","55-59","m","$10,000 to $14,999"
"1837","ind2651","1607","55-59","m","$35,000 to $39,999"
"1838","ind2652",NA,"55-59","m",NA
"1839","ind2653","1921","55-59","m","$60,000 to $74,999"
"1840","ind2654","45","55-59","m","$150,000 to $199,999"
"1841","ind2655","1906","55-59","m","$60,000 to $74,999"
"1842","ind2656","1635","55-59","m","$35,000 to $39,999"
"1843","ind2657","1970","55-59","m","$60,000 to $74,999"
"1844","ind2658","1544","55-59","m","$30,000 to $34,999"
"1845","ind2659","30","55-59","m","$100,000 to $124,999"
"1846","ind266","63","55-59","m","$150,000 to $199,999"
"1847","ind2660","2032","60-61","m",NA
"1848","ind2661","1779","60-61","m","$50,000 to $59,999"
"1849","ind2662","1637","60-61","m","$40,000 to $44,999"
"1850","ind2663","1488","60-61","m","$30,000 to $34,999"
"1851","ind2664","1129","60-61","m","Less than $10,000"
"1852","ind2665","1284","60-61","m","$10,000 to $14,999"
"1853","ind2666","1741","60-61","m","$45,000 to $49,999"
"1854","ind2667","1313","60-61","m","$10,000 to $14,999"
"1855","ind2668","59","60-61","m","$150,000 to $199,999"
"1856","ind2669","1618","60-61","m","$35,000 to $39,999"
"1857","ind267","1403","60-61","m","$25,000 to $29,999"
"1858","ind2670","1084","60-61","m","Less than $10,000"
"1859","ind2671","1632","60-61","m","$35,000 to $39,999"
"1860","ind2672","1909","60-61","m","$60,000 to $74,999"
"1861","ind2673","1793","60-61","m","$50,000 to $59,999"
"1862","ind2674","65","60-61","m","$150,000 to $199,999"
"1863","ind2675","1191","60-61","m","Less than $10,000"
"1864","ind2676","1879","60-61","m","$60,000 to $74,999"
"1865","ind2677","1215","60-61","m","Less than $10,000"
"1866","ind2678","1588","60-61","m","$35,000 to $39,999"
"1867","ind2679",NA,"60-61","m",NA
"1868","ind268","1414","60-61","m","$25,000 to $29,999"
"1869","ind2680","1304","60-61","m","$10,000 to $14,999"
"1870","ind2681","1475","60-61","m","$30,000 to $34,999"
"1871","ind2682","1913","60-61","m","$60,000 to $74,999"
"1872","ind2683","2076","60-61","m",NA
"1873","ind2684","2030","60-61","m","$10,000 to $14,999"
"1874","ind2685","1842","60-61","m","$50,000 to $59,999"
"1875","ind2686","1770","60-61","m","$50,000 to $59,999"
"1876","ind2687","1649","60-61","m","$40,000 to $44,999"
"1877","ind2688","1094","60-61","m","Less than $10,000"
"1878","ind2689","32","60-61","m","$100,000 to $124,999"
"1879","ind269",NA,"60-61","m",NA
"1880","ind2690","1114","60-61","m","Less than $10,000"
"1881","ind2691","1804","60-61","m","$50,000 to $59,999"
"1882","ind2692","51","60-61","m","$150,000 to $199,999"
"1883","ind2693","1829","60-61","m","$50,000 to $59,999"
"1884","ind2694","1192","60-61","m","Less than $10,000"
"1885","ind2695","2030","60-61","m","$10,000 to $14,999"
"1886","ind2696","1336","60-61","m","$10,000 to $14,999"
"1887","ind2697","1870","60-61","m","$60,000 to $74,999"
"1888","ind2698","2016","60-61","m","$100,000 to $124,999"
"1889","ind2699","2030","60-61","m","$10,000 to $14,999"
"1890","ind27","1897","60-61","m","$60,000 to $74,999"
"1891","ind270","68","60-61","m","$150,000 to $199,999"
"1892","ind2700","41","60-61","m","$100,000 to $124,999"
"1893","ind2701","1206","60-61","m","Less than $10,000"
"1894","ind2702","1422","60-61","m","$25,000 to $29,999"
"1895","ind2703","2095","60-61","m",NA
"1896","ind2704","2062","60-61","m",NA
"1897","ind2705","2007","60-61","m","$75,000 to $99,999"
"1898","ind2706",NA,"60-61","m",NA
"1899","ind2707",NA,"60-61","m",NA
"1900","ind2708",NA,"60-61","m",NA
"1901","ind2709","2055","60-61","m",NA
"1902","ind271","1727","60-61","m","$45,000 to $49,999"
"1903","ind2710","1765","60-61","m","$50,000 to $59,999"
"1904","ind2711","1290","60-61","m","$10,000 to $14,999"
"1905","ind2712","1188","60-61","m","Less than $10,000"
"1906","ind2713","2044","60-61","m",NA
"1907","ind2714","1273","60-61","m","$10,000 to $14,999"
"1908","ind2715","1828","62-64","m","$50,000 to $59,999"
"1909","ind2716","1201","62-64","m","Less than $10,000"
"1910","ind2717","1109","62-64","m","Less than $10,000"
"1911","ind2718","1520","62-64","m","$30,000 to $34,999"
"1912","ind2719","1664","62-64","m","$40,000 to $44,999"
"1913","ind272","1619","62-64","m","$35,000 to $39,999"
"1914","ind2720","1648","62-64","m","$40,000 to $44,999"
"1915","ind2721","2081","62-64","m",NA
"1916","ind2722","1139","62-64","m","Less than $10,000"
"1917","ind2723",NA,"62-64","m",NA
"1918","ind2724","1774","62-64","m","$50,000 to $59,999"
"1919","ind2725",NA,"62-64","m",NA
"1920","ind2726",NA,"62-64","m",NA
"1921","ind2727","1202","62-64","m","Less than $10,000"
"1922","ind2728","1394","62-64","m","$25,000 to $29,999"
"1923","ind2729","1756","62-64","m","$50,000 to $59,999"
"1924","ind273","2064","62-64","m",NA
"1925","ind2730",NA,"62-64","m",NA
"1926","ind2731","1233","62-64","m","$10,000 to $14,999"
"1927","ind2732","1120","62-64","m","Less than $10,000"
"1928","ind2733","1729","62-64","m","$45,000 to $49,999"
"1929","ind2734","2036","62-64","m",NA
"1930","ind2735","1250","62-64","m","$10,000 to $14,999"
"1931","ind2736",NA,"62-64","m",NA
"1932","ind2737","1261","62-64","m","$10,000 to $14,999"
"1933","ind2738","1956","62-64","m","$60,000 to $74,999"
"1934","ind2739","1945","62-64","m","$60,000 to $74,999"
"1935","ind274","1570","62-64","m","$35,000 to $39,999"
"1936","ind2740","1164","62-64","m","Less than $10,000"
"1937","ind2741","2097","62-64","m",NA
"1938","ind2742","1378","62-64","m","$25,000 to $29,999"
"1939","ind2743","2082","62-64","m",NA
"1940","ind2744","1935","62-64","m","$60,000 to $74,999"
"1941","ind2745",NA,"62-64","m",NA
"1942","ind2746","1421","62-64","m","$25,000 to $29,999"
"1943","ind2747","47","62-64","m","$150,000 to $199,999"
"1944","ind2748","1283","62-64","m","$10,000 to $14,999"
"1945","ind2749","2030","62-64","m","$10,000 to $14,999"
"1946","ind275","1153","62-64","m","Less than $10,000"
"1947","ind2750","2057","62-64","m",NA
"1948","ind2751","2030","62-64","m","$10,000 to $14,999"
"1949","ind2752","37","62-64","m","$100,000 to $124,999"
"1950","ind2753","2030","62-64","m","$10,000 to $14,999"
"1951","ind2754","1358","62-64","m","$15,000 to $19,999"
"1952","ind2755","1271","62-64","m","$10,000 to $14,999"
"1953","ind2756",NA,"62-64","m",NA
"1954","ind2757","1386","62-64","m","$25,000 to $29,999"
"1955","ind2758","1135","62-64","m","Less than $10,000"
"1956","ind2759","1844","62-64","m","$50,000 to $59,999"
"1957","ind276","1710","62-64","m","$45,000 to $49,999"
"1958","ind2760","2061","62-64","m",NA
"1959","ind2761",NA,"62-64","m",NA
"1960","ind2762","1087","62-64","m","Less than $10,000"
"1961","ind2763","1682","62-64","m","$40,000 to $44,999"
"1962","ind2764","1676","62-64","m","$40,000 to $44,999"
"1963","ind2765","1939","62-64","m","$60,000 to $74,999"
"1964","ind2766","1904","62-64","m","$60,000 to $74,999"
"1965","ind2767","1726","62-64","m","$45,000 to $49,999"
"1966","ind2768","1663","62-64","m","$40,000 to $44,999"
"1967","ind2769","1377","62-64","m","$25,000 to $29,999"
"1968","ind277","52","62-64","m","$150,000 to $199,999"
"1969","ind2770","1931","62-64","m","$60,000 to $74,999"
"1970","ind2771",NA,"62-64","m",NA
"1971","ind2772","1895","62-64","m","$60,000 to $74,999"
"1972","ind2773","1314","62-64","m","$10,000 to $14,999"
"1973","ind2774","1167","62-64","m","Less than $10,000"
"1974","ind2775","1827","62-64","m","$50,000 to $59,999"
"1975","ind2776","1229","62-64","m","$10,000 to $14,999"
"1976","ind2777","1934","62-64","m","$60,000 to $74,999"
"1977","ind2778","1923","62-64","m","$60,000 to $74,999"
"1978","ind2779","1731","62-64","m","$45,000 to $49,999"
"1979","ind278","1281","62-64","m","$10,000 to $14,999"
"1980","ind2780","1841","62-64","m","$50,000 to $59,999"
"1981","ind2781","1207","62-64","m","Less than $10,000"
"1982","ind2782","73","62-64","m","$150,000 to $199,999"
"1983","ind2783","2050","62-64","m",NA
"1984","ind2784","1075","62-64","m","Less than $10,000"
"1985","ind2785","36","62-64","m","$100,000 to $124,999"
"1986","ind2786","1296","62-64","m","$10,000 to $14,999"
"1987","ind2787","1323","62-64","m","$10,000 to $14,999"
"1988","ind2788","1108","62-64","m","Less than $10,000"
"1989","ind2789","1965","62-64","m","$60,000 to $74,999"
"1990","ind279","1675","62-64","m","$40,000 to $44,999"
"1991","ind2790",NA,"62-64","m",NA
"1992","ind2791","1752","62-64","m","$50,000 to $59,999"
"1993","ind2792","1125","62-64","m","Less than $10,000"
"1994","ind2793","1885","62-64","m","$60,000 to $74,999"
"1995","ind2794","57","62-64","m","$150,000 to $199,999"
"1996","ind2795","1548","62-64","m","$30,000 to $34,999"
"1997","ind2796","1592","62-64","m","$35,000 to $39,999"
"1998","ind2797","1987","62-64","m","$75,000 to $99,999"
"1999","ind2798","55","62-64","m","$150,000 to $199,999"
"2000","ind2799","1076","62-64","m","Less than $10,000"
"2001","ind28","2099","62-64","m",NA
"2002","ind280","1813","62-64","m","$50,000 to $59,999"
"2003","ind2800","21","62-64","m","$100,000 to $124,999"
"2004","ind2801","1239","62-64","m","$10,000 to $14,999"
"2005","ind2802","2030","62-64","m","$10,000 to $14,999"
"2006","ind2803","2035","62-64","m",NA
"2007","ind2804","1154","62-64","m","Less than $10,000"
"2008","ind2805","1969","62-64","m","$60,000 to $74,999"
"2009","ind2806","2030","62-64","m","$10,000 to $14,999"
"2010","ind2807","1542","62-64","m","$30,000 to $34,999"
"2011","ind2808",NA,"62-64","m",NA
"2012","ind2809","1274","62-64","m","$10,000 to $14,999"
"2013","ind281","1397","62-64","m","$25,000 to $29,999"
"2014","ind2810","61","62-64","m","$150,000 to $199,999"
"2015","ind2811","1111","62-64","m","Less than $10,000"
"2016","ind2812","1166","62-64","m","Less than $10,000"
"2017","ind2813","1149","62-64","m","Less than $10,000"
"2018","ind2814","1707","62-64","m","$45,000 to $49,999"
"2019","ind2815","2086","62-64","m",NA
"2020","ind2816","1387","62-64","m","$25,000 to $29,999"
"2021","ind2817","1146","62-64","m","Less than $10,000"
"2022","ind2818","1694","62-64","m","$45,000 to $49,999"
"2023","ind2819","2030","62-64","m","$10,000 to $14,999"
"2024","ind282","1708","62-64","m","$45,000 to $49,999"
"2025","ind2820",NA,"62-64","m",NA
"2026","ind2821",NA,"62-64","m",NA
"2027","ind2822","1823","62-64","m","$50,000 to $59,999"
"2028","ind2823","2033","62-64","m",NA
"2029","ind2824","1334","62-64","m","$10,000 to $14,999"
"2030","ind2825","1165","62-64","m","Less than $10,000"
"2031","ind2826","1117","62-64","m","Less than $10,000"
"2032","ind2827","1983","62-64","m","$75,000 to $99,999"
"2033","ind2828","1193","62-64","m","Less than $10,000"
"2034","ind2829","1902","62-64","m","$60,000 to $74,999"
"2035","ind283","1919","62-64","m","$60,000 to $74,999"
"2036","ind2830","1714","62-64","m","$45,000 to $49,999"
"2037","ind2831","1365","62-64","m","$25,000 to $29,999"
"2038","ind2832","1324","62-64","m","$10,000 to $14,999"
"2039","ind2833","2042","62-64","m",NA
"2040","ind2834","2042","62-64","m",NA
"2041","ind2835","2093","62-64","m",NA
"2042","ind2836","1928","62-64","m","$60,000 to $74,999"
"2043","ind2837","1506","62-64","m","$30,000 to $34,999"
"2044","ind2838","2085","62-64","m",NA
"2045","ind2839","1467","62-64","m","$30,000 to $34,999"
"2046","ind284","1091","62-64","m","Less than $10,000"
"2047","ind2840","1925","62-64","m","$60,000 to $74,999"
"2048","ind2841","1159","62-64","m","Less than $10,000"
"2049","ind2842","1398","62-64","m","$25,000 to $29,999"
"2050","ind2843","921","65-66","m","$50,000 to $59,999"
"2051","ind2844","996","65-66","m","$100,000 to $124,999"
"2052","ind2845","220","65-66","m","$15,000 to $19,999"
"2053","ind2846","1065","65-66","m","$10,000 to $14,999"
"2054","ind2847","932","65-66","m","$60,000 to $74,999"
"2055","ind2848","805","65-66","m","$40,000 to $44,999"
"2056","ind2849","967","65-66","m","$60,000 to $74,999"
"2057","ind285","2030","65-66","m","$10,000 to $14,999"
"2058","ind2850","128","65-66","m","$10,000 to $14,999"
"2059","ind2851","995","65-66","m","$100,000 to $124,999"
"2060","ind2852","102","65-66","m","Less than $10,000"
"2061","ind2853","108","65-66","m","$10,000 to $14,999"
"2062","ind2854","788","65-66","m","$35,000 to $39,999"
"2063","ind2855","971","65-66","m","$60,000 to $74,999"
"2064","ind2856","926","65-66","m","$50,000 to $59,999"
"2065","ind2857","754","65-66","m","$30,000 to $34,999"
"2066","ind2858","777","65-66","m","$30,000 to $34,999"
"2067","ind2859","195","65-66","m","$10,000 to $14,999"
"2068","ind286","2030","65-66","m","$10,000 to $14,999"
"2069","ind2860","810","65-66","m","$40,000 to $44,999"
"2070","ind2861","260","65-66","m","$15,000 to $19,999"
"2071","ind2862","224","65-66","m","$15,000 to $19,999"
"2072","ind2863","120","65-66","m","$10,000 to $14,999"
"2073","ind2864","99","65-66","m","$100,000 to $124,999"
"2074","ind2865","753","65-66","m","$30,000 to $34,999"
"2075","ind2866","736","65-66","m","$30,000 to $34,999"
"2076","ind2867","151","65-66","m","$10,000 to $14,999"
