"","Ind","house","age","sex","income"
"3367","ind2644","4806","50-54","m",NA
"3368","ind2645","325","50-54","m","$45,000 to $49,999"
"3369","ind2646","199","50-54","m","Less than $10,000"
"3370","ind2647",NA,"50-54","m",NA
"3371","ind2648","424","50-54","m","$75,000 to $99,999"
"3372","ind2649","3815","50-54","m","$60,000 to $74,999"
"3373","ind265","532","50-54","m","$125,000 to $149,999"
"3374","ind2650","4223","50-54","m","$75,000 to $99,999"
"3375","ind2651","4624","50-54","m","$100,000 to $124,999"
"3376","ind2652","389","50-54","m","$60,000 to $74,999"
"3377","ind2653","4744","50-54","m",NA
"3378","ind2654","4908","50-54","m",NA
"3379","ind2655","492","50-54","m","$125,000 to $149,999"
"3380","ind2656","3723","50-54","m","$60,000 to $74,999"
"3381","ind2657","4756","50-54","m",NA
"3382","ind2658","4624","50-54","m","$100,000 to $124,999"
"3383","ind2659","249","50-54","m","$20,000 to $24,999"
"3384","ind266","274","50-54","m","$25,000 to $29,999"
"3385","ind2660","2433","50-54","m","$20,000 to $24,999"
"3386","ind2661","4624","50-54","m","$100,000 to $124,999"
"3387","ind2662","3472","50-54","m","$50,000 to $59,999"
"3388","ind2663","2554","50-54","m","$20,000 to $24,999"
"3389","ind2664","3559","50-54","m","$50,000 to $59,999"
"3390","ind2665","496","50-54","m","$125,000 to $149,999"
"3391","ind2666","4148","50-54","m","$75,000 to $99,999"
"3392","ind2667","155","50-54","m","Less than $10,000"
"3393","ind2668","4106","50-54","m","$75,000 to $99,999"
"3394","ind2669","224","50-54","m","$10,000 to $14,999"
"3395","ind267","3916","50-54","m","$60,000 to $74,999"
"3396","ind2670","4922","50-54","m",NA
"3397","ind2671","3706","50-54","m","$60,000 to $74,999"
"3398","ind2672","2854","50-54","m","$30,000 to $34,999"
"3399","ind2673","4699","50-54","m",NA
"3400","ind2674","211","50-54","m","Less than $10,000"
"3401","ind2675","181","50-54","m","Less than $10,000"
"3402","ind2676","127","50-54","m","Less than $10,000"
"3403","ind2677","4624","50-54","m","$100,000 to $124,999"
"3404","ind2678","2290","50-54","m","$10,000 to $14,999"
"3405","ind2679","3473","50-54","m","$50,000 to $59,999"
"3406","ind268","422","50-54","m","$75,000 to $99,999"
"3407","ind2680","3705","50-54","m","$60,000 to $74,999"
"3408","ind2681","309","50-54","m","$40,000 to $44,999"
"3409","ind2682","3288","50-54","m","$45,000 to $49,999"
"3410","ind2683","4262","50-54","m","$75,000 to $99,999"
"3411","ind2684","317","50-54","m","$45,000 to $49,999"
"3412","ind2685","2310","50-54","m","$10,000 to $14,999"
"3413","ind2686","475","50-54","m","$100,000 to $124,999"
"3414","ind2687","4836","50-54","m",NA
"3415","ind2688","3089","50-54","m","$40,000 to $44,999"
"3416","ind2689","3372","50-54","m","$50,000 to $59,999"
"3417","ind269","2913","50-54","m","$30,000 to $34,999"
"3418","ind2690","3712","50-54","m","$60,000 to $74,999"
"3419","ind2691","3010","50-54","m","$35,000 to $39,999"
"3420","ind2692","4594","50-54","m","$100,000 to $124,999"
"3421","ind2693","3319","50-54","m","$45,000 to $49,999"
"3422","ind2694","2661","50-54","m","$25,000 to $29,999"
"3423","ind2695","3552","50-54","m","$50,000 to $59,999"
"3424","ind2696","4897","50-54","m",NA
"3425","ind2697","4110","50-54","m","$75,000 to $99,999"
"3426","ind2698","300","50-54","m","$35,000 to $39,999"
"3427","ind2699","3762","50-54","m","$60,000 to $74,999"
"3428","ind27","4624","50-54","m","$100,000 to $124,999"
"3429","ind270","2866","50-54","m","$30,000 to $34,999"
"3430","ind2700","2586","50-54","m","$25,000 to $29,999"
"3431","ind2701","3348","50-54","m","$50,000 to $59,999"
"3432","ind2702","2246","50-54","m","$10,000 to $14,999"
"3433","ind2703","4641","50-54","m",NA
"3434","ind2704","3074","50-54","m","$40,000 to $44,999"
"3435","ind2705","4758","50-54","m",NA
"3436","ind2706","162","50-54","m","Less than $10,000"
"3437","ind2707","2266","50-54","m","$10,000 to $14,999"
"3438","ind2708","2556","50-54","m","$20,000 to $24,999"
"3439","ind2709","2801","50-54","m","$30,000 to $34,999"
"3440","ind271","4762","50-54","m",NA
"3441","ind2710","4845","50-54","m",NA
"3442","ind2711","3377","50-54","m","$50,000 to $59,999"
"3443","ind2712","4623","50-54","m","$100,000 to $124,999"
"3444","ind2713","2482","50-54","m","$20,000 to $24,999"
"3445","ind2714","3578","50-54","m","$50,000 to $59,999"
"3446","ind2715","3717","50-54","m","$60,000 to $74,999"
"3447","ind2716","4779","50-54","m",NA
"3448","ind2717","4629","50-54","m",NA
"3449","ind2718","3886","50-54","m","$60,000 to $74,999"
"3450","ind2719","4870","50-54","m",NA
"3451","ind272","4736","50-54","m",NA
"3452","ind2720","359","50-54","m","$50,000 to $59,999"
"3453","ind2721","2805","50-54","m","$30,000 to $34,999"
"3454","ind2722","3018","50-54","m","$40,000 to $44,999"
"3455","ind2723","2293","50-54","m","$10,000 to $14,999"
"3456","ind2724","4179","50-54","m","$75,000 to $99,999"
"3457","ind2725","2825","50-54","m","$30,000 to $34,999"
"3458","ind2726","4684","50-54","m",NA
"3459","ind2727","3818","50-54","m","$60,000 to $74,999"
"3460","ind2728","161","50-54","m","Less than $10,000"
"3461","ind2729","2838","50-54","m","$30,000 to $34,999"
"3462","ind273","3515","50-54","m","$50,000 to $59,999"
"3463","ind2730","3173","50-54","m","$45,000 to $49,999"
"3464","ind2731","4071","50-54","m","$75,000 to $99,999"
"3465","ind2732","3432","50-54","m","$50,000 to $59,999"
"3466","ind2733","3054","50-54","m","$40,000 to $44,999"
"3467","ind2734","2950","50-54","m","$35,000 to $39,999"
"3468","ind2735","278","50-54","m","$30,000 to $34,999"
"3469","ind2736","2791","50-54","m","$30,000 to $34,999"
"3470","ind2737","3095","50-54","m","$40,000 to $44,999"
"3471","ind2738","3801","50-54","m","$60,000 to $74,999"
"3472","ind2739","4801","50-54","m",NA
"3473","ind274","3548","50-54","m","$50,000 to $59,999"
"3474","ind2740","2381","50-54","m","$10,000 to $14,999"
"3475","ind2741","441","50-54","m","$75,000 to $99,999"
"3476","ind2742","3991","50-54","m","$60,000 to $74,999"
"3477","ind2743","4716","50-54","m",NA
"3478","ind2744","154","50-54","m","Less than $10,000"
"3479","ind2745","4876","50-54","m",NA
"3480","ind2746","2539","50-54","m","$20,000 to $24,999"
"3481","ind2747","239","50-54","m","$10,000 to $14,999"
"3482","ind2748","4701","50-54","m",NA
"3483","ind2749","512","50-54","m","$125,000 to $149,999"
"3484","ind275","3602","50-54","m","$50,000 to $59,999"
"3485","ind2750","401","50-54","m","$75,000 to $99,999"
"3486","ind2751","4233","50-54","m","$75,000 to $99,999"
"3487","ind2752","254","50-54","m","$20,000 to $24,999"
"3488","ind2753","4624","50-54","m","$100,000 to $124,999"
"3489","ind2754","4160","50-54","m","$75,000 to $99,999"
"3490","ind2755","4012","50-54","m","$75,000 to $99,999"
"3491","ind2756","457","50-54","m","$100,000 to $124,999"
"3492","ind2757","4786","50-54","m",NA
"3493","ind2758","4624","50-54","m","$100,000 to $124,999"
"3494","ind2759","4005","50-54","m","$75,000 to $99,999"
"3495","ind276","3739","50-54","m","$60,000 to $74,999"
"3496","ind2760","2587","50-54","m","$25,000 to $29,999"
"3497","ind2761","2667","50-54","m","$25,000 to $29,999"
"3498","ind2762","4787","50-54","m",NA
"3499","ind2763","3113","50-54","m","$40,000 to $44,999"
"3500","ind2764","3520","50-54","m","$50,000 to $59,999"
"3501","ind2765","4778","50-54","m",NA
"3502","ind2766","4789","50-54","m",NA
"3503","ind2767","4605","50-54","m","$100,000 to $124,999"
"3504","ind2768","2572","50-54","m","$25,000 to $29,999"
"3505","ind2769","4757","50-54","m",NA
"3506","ind277","307","50-54","m","$40,000 to $44,999"
"3507","ind2770","4925","50-54","m",NA
"3508","ind2771","4870","50-54","m",NA
"3509","ind2772","4768","50-54","m",NA
"3510","ind2773","3781","50-54","m","$60,000 to $74,999"
"3511","ind2774","4232","50-54","m","$75,000 to $99,999"
"3512","ind2775","3679","50-54","m","$60,000 to $74,999"
"3513","ind2776","4894","50-54","m",NA
"3514","ind2777","2478","50-54","m","$20,000 to $24,999"
"3515","ind2778","4624","50-54","m","$100,000 to $124,999"
"3516","ind2779","4624","50-54","m","$100,000 to $124,999"
"3517","ind278","202","50-54","m","Less than $10,000"
"3518","ind2780","4624","50-54","m","$100,000 to $124,999"
"3519","ind2781",NA,"50-54","m",NA
"3520","ind2782","4903","50-54","m",NA
"3521","ind2783","2845","50-54","m","$30,000 to $34,999"
"3522","ind2784","159","50-54","m","Less than $10,000"
"3523","ind2785","2365","50-54","m","$10,000 to $14,999"
"3524","ind2786","204","50-54","m","Less than $10,000"
"3525","ind2787","3821","50-54","m","$60,000 to $74,999"
"3526","ind2788","2597","50-54","m","$25,000 to $29,999"
"3527","ind2789","4035","50-54","m","$75,000 to $99,999"
"3528","ind279","3580","50-54","m","$50,000 to $59,999"
"3529","ind2790","2488","50-54","m","$20,000 to $24,999"
"3530","ind2791","2484","50-54","m","$20,000 to $24,999"
"3531","ind2792","2541","50-54","m","$20,000 to $24,999"
"3532","ind2793","4688","50-54","m",NA
"3533","ind2794","343","50-54","m","$50,000 to $59,999"
"3534","ind2795","3646","50-54","m","$50,000 to $59,999"
"3535","ind2796","537","50-54","m","$125,000 to $149,999"
"3536","ind2797","2439","50-54","m","$20,000 to $24,999"
"3537","ind2798","3899","50-54","m","$60,000 to $74,999"
"3538","ind2799","432","50-54","m","$75,000 to $99,999"
"3539","ind28","4774","50-54","m",NA
"3540","ind280","4017","50-54","m","$75,000 to $99,999"
"3541","ind2800","242","50-54","m","$15,000 to $19,999"
"3542","ind2801","4698","50-54","m",NA
"3543","ind2802","3219","50-54","m","$45,000 to $49,999"
"3544","ind2803","118","50-54","m","Less than $10,000"
"3545","ind2804","344","50-54","m","$50,000 to $59,999"
"3546","ind2805","3410","50-54","m","$50,000 to $59,999"
"3547","ind2806","4144","50-54","m","$75,000 to $99,999"
"3548","ind2807","4624","50-54","m","$100,000 to $124,999"
"3549","ind2808","2793","50-54","m","$30,000 to $34,999"
"3550","ind2809","4885","50-54","m",NA
"3551","ind281","410","50-54","m","$75,000 to $99,999"
"3552","ind2810","3596","50-54","m","$50,000 to $59,999"
"3553","ind2811","3364","50-54","m","$50,000 to $59,999"
"3554","ind2812","124","50-54","m","Less than $10,000"
"3555","ind2813","3765","50-54","m","$60,000 to $74,999"
"3556","ind2814","4919","50-54","m",NA
"3557","ind2815","4624","50-54","m","$100,000 to $124,999"
"3558","ind2816","2397","50-54","m","$15,000 to $19,999"
"3559","ind2817","4009","50-54","m","$75,000 to $99,999"
"3560","ind2818","4070","50-54","m","$75,000 to $99,999"
"3561","ind2819","284","50-54","m","$30,000 to $34,999"
"3562","ind282","2546","50-54","m","$20,000 to $24,999"
"3563","ind2820","210","50-54","m","Less than $10,000"
"3564","ind2821","2534","50-54","m","$20,000 to $24,999"
"3565","ind2822","2547","50-54","m","$20,000 to $24,999"
"3566","ind2823","2241","50-54","m","$10,000 to $14,999"
"3567","ind2824","434","50-54","m","$75,000 to $99,999"
"3568","ind2825","3091","50-54","m","$40,000 to $44,999"
"3569","ind2826","3847","50-54","m","$60,000 to $74,999"
"3570","ind2827","4893","50-54","m",NA
"3571","ind2828","4103","50-54","m","$75,000 to $99,999"
"3572","ind2829","3164","50-54","m","$45,000 to $49,999"
"3573","ind283","2834","50-54","m","$30,000 to $34,999"
"3574","ind2830","522","50-54","m","$125,000 to $149,999"
"3575","ind2831","146","50-54","m","Less than $10,000"
"3576","ind2832","240","50-54","m","$15,000 to $19,999"
"3577","ind2833","4704","50-54","m",NA
"3578","ind2834","143","50-54","m","Less than $10,000"
"3579","ind2835","2463","50-54","m","$20,000 to $24,999"
"3580","ind2836","4893","50-54","m",NA
"3581","ind2837","4778","50-54","m",NA
"3582","ind2838","3470","50-54","m","$50,000 to $59,999"
"3583","ind2839","4788","50-54","m",NA
"3584","ind284","4713","50-54","m",NA
"3585","ind2840","453","50-54","m","$100,000 to $124,999"
"3586","ind2841","4624","50-54","m","$100,000 to $124,999"
"3587","ind2842","3200","50-54","m","$45,000 to $49,999"
"3588","ind2843","378","50-54","m","$60,000 to $74,999"
"3589","ind2844","2294","50-54","m","$10,000 to $14,999"
"3590","ind2845","3024","50-54","m","$40,000 to $44,999"
"3591","ind2846","4206","50-54","m","$75,000 to $99,999"
"3592","ind2847","3587","50-54","m","$50,000 to $59,999"
"3593","ind2848","4256","50-54","m","$75,000 to $99,999"
"3594","ind2849","2760","50-54","m","$30,000 to $34,999"
"3595","ind285","3398","50-54","m","$50,000 to $59,999"
"3596","ind2850","3566","50-54","m","$50,000 to $59,999"
"3597","ind2851","2732","50-54","m","$25,000 to $29,999"
"3598","ind2852","385","50-54","m","$60,000 to $74,999"
"3599","ind2853","4642","50-54","m",NA
"3600","ind2854","2404","50-54","m","$15,000 to $19,999"
"3601","ind2855","2341","50-54","m","$10,000 to $14,999"
"3602","ind2856","4111","50-54","m","$75,000 to $99,999"
"3603","ind2857","4802","50-54","m",NA
"3604","ind2858","2251","50-54","m","$10,000 to $14,999"
"3605","ind2859","191","50-54","m","Less than $10,000"
"3606","ind286","4894","50-54","m",NA
"3607","ind2860","2877","50-54","m","$30,000 to $34,999"
"3608","ind2861","3276","50-54","m","$45,000 to $49,999"
"3609","ind2862","324","50-54","m","$45,000 to $49,999"
"3610","ind2863","4788","50-54","m",NA
"3611","ind2864","4702","50-54","m",NA
"3612","ind2865","3581","50-54","m","$50,000 to $59,999"
"3613","ind2866","4212","50-54","m","$75,000 to $99,999"
"3614","ind2867","508","50-54","m","$125,000 to $149,999"
"3615","ind2868","4001","50-54","m","$60,000 to $74,999"
"3616","ind2869","3941","50-54","m","$60,000 to $74,999"
"3617","ind287","4834","50-54","m",NA
"3618","ind2870","4869","50-54","m",NA
"3619","ind2871","2886","50-54","m","$30,000 to $34,999"
"3620","ind2872","2897","50-54","m","$30,000 to $34,999"
"3621","ind2873","3977","50-54","m","$60,000 to $74,999"
"3622","ind2874","3725","50-54","m","$60,000 to $74,999"
"3623","ind2875","4921","50-54","m",NA
"3624","ind2876","3202","50-54","m","$45,000 to $49,999"
"3625","ind2877","4123","50-54","m","$75,000 to $99,999"
"3626","ind2878","3892","50-54","m","$60,000 to $74,999"
"3627","ind2879","462","50-54","m","$100,000 to $124,999"
"3628","ind288","2718","50-54","m","$25,000 to $29,999"
"3629","ind2880","472","50-54","m","$100,000 to $124,999"
"3630","ind2881","2229","50-54","m","Less than $10,000"
"3631","ind2882","3609","50-54","m","$50,000 to $59,999"
"3632","ind2883","3597","50-54","m","$50,000 to $59,999"
"3633","ind2884","2240","50-54","m","$10,000 to $14,999"
"3634","ind2885","4624","50-54","m","$100,000 to $124,999"
"3635","ind2886","4850","50-54","m",NA
"3636","ind2887","2865","50-54","m","$30,000 to $34,999"
"3637","ind2888","4022","50-54","m","$75,000 to $99,999"
"3638","ind2889","4159","50-54","m","$75,000 to $99,999"
"3639","ind289","4007","50-54","m","$75,000 to $99,999"
"3640","ind2890","3837","50-54","m","$60,000 to $74,999"
"3641","ind2891","4126","50-54","m","$75,000 to $99,999"
"3642","ind2892","4624","50-54","m","$100,000 to $124,999"
"3643","ind2893","4873","50-54","m",NA
"3644","ind2894","4215","50-54","m","$75,000 to $99,999"
"3645","ind2895","4914","50-54","m",NA
"3646","ind2896","4727","50-54","m",NA
"3647","ind2897","3972","50-54","m","$60,000 to $74,999"
"3648","ind2898","3158","50-54","m","$45,000 to $49,999"
"3649","ind2899","4624","50-54","m","$100,000 to $124,999"
"3650","ind29","3926","50-54","m","$60,000 to $74,999"
"3651","ind290","2344","50-54","m","$10,000 to $14,999"
"3652","ind2900","4038","50-54","m","$75,000 to $99,999"
"3653","ind2901","3650","50-54","m","$50,000 to $59,999"
"3654","ind2902","4271","50-54","m","$75,000 to $99,999"
"3655","ind2903","3196","50-54","m","$45,000 to $49,999"
"3656","ind2904","3756","50-54","m","$60,000 to $74,999"
"3657","ind2905","166","50-54","m","Less than $10,000"
"3658","ind2906","398","50-54","m","$60,000 to $74,999"
"3659","ind2907","4788","50-54","m",NA
"3660","ind2908","2955","50-54","m","$35,000 to $39,999"
"3661","ind2909","3849","50-54","m","$60,000 to $74,999"
"3662","ind291","2899","50-54","m","$30,000 to $34,999"
"3663","ind2910","3957","50-54","m","$60,000 to $74,999"
"3664","ind2911","2846","50-54","m","$30,000 to $34,999"
"3665","ind2912","2540","50-54","m","$20,000 to $24,999"
"3666","ind2913","4868","50-54","m",NA
"3667","ind2914","4624","50-54","m","$100,000 to $124,999"
"3668","ind2915","402","50-54","m","$75,000 to $99,999"
"3669","ind2916","2457","50-54","m","$20,000 to $24,999"
"3670","ind2917","3766","50-54","m","$60,000 to $74,999"
"3671","ind2918","2633","50-54","m","$25,000 to $29,999"
"3672","ind2919","180","50-54","m","Less than $10,000"
"3673","ind292","3536","50-54","m","$50,000 to $59,999"
"3674","ind2920","2758","50-54","m","$30,000 to $34,999"
"3675","ind2921","4868","50-54","m",NA
"3676","ind2922","4887","50-54","m",NA
"3677","ind2923","3690","50-54","m","$60,000 to $74,999"
"3678","ind2924","4166","50-54","m","$75,000 to $99,999"
"3679","ind2925","4909","50-54","m",NA
"3680","ind2926","3619","50-54","m","$50,000 to $59,999"
"3681","ind2927","2421","50-54","m","$15,000 to $19,999"
"3682","ind2928","3839","50-54","m","$60,000 to $74,999"
"3683","ind2929","153","50-54","m","Less than $10,000"
"3684","ind293","4924","50-54","m",NA
"3685","ind2930","4679","50-54","m",NA
"3686","ind2931","4624","50-54","m","$100,000 to $124,999"
"3687","ind2932","264","50-54","m","$25,000 to $29,999"
"3688","ind2933","2514","50-54","m","$20,000 to $24,999"
"3689","ind2934","3448","50-54","m","$50,000 to $59,999"
"3690","ind2935","4887","50-54","m",NA
"3691","ind2936","4830","50-54","m",NA
"3692","ind2937","2590","50-54","m","$25,000 to $29,999"
"3693","ind2938","4863","50-54","m",NA
"3694","ind2939","382","50-54","m","$60,000 to $74,999"
"3695","ind294","3577","50-54","m","$100,000 to $124,999"
"3696","ind2940","4724","50-54","m",NA
"3697","ind2941","4753","50-54","m",NA
"3698","ind2942","3281","50-54","m","$45,000 to $49,999"
"3699","ind2943","3388","50-54","m","$50,000 to $59,999"
"3700","ind2944","2894","50-54","m","$30,000 to $34,999"
"3701","ind2945","151","50-54","m","Less than $10,000"
"3702","ind2946","3996","50-54","m","$60,000 to $74,999"
"3703","ind2947","4920","50-54","m",NA
"3704","ind2948","4890","50-54","m",NA
"3705","ind2949","531","50-54","m","$125,000 to $149,999"
"3706","ind295","2601","50-54","m","$25,000 to $29,999"
"3707","ind2950","3518","50-54","m","$50,000 to $59,999"
"3708","ind2951","2585","50-54","m","$25,000 to $29,999"
"3709","ind2952","4674","50-54","m",NA
"3710","ind2953","150","50-54","m","Less than $10,000"
